"PrecinctID","MID","DID","PID","Party_1","Party_2","Party_3","Party_4","Party_5","Party_6","Party_7","Party_8","Party_10","Party_11","Party_12","Party_14","Party_15","Party_16","Party_17","Party_18","Party_19","Party_22","Party_23","Party_25","Party_26","Party_27","Party_28","Party_30","Party_41","Protocol","PrecID"
"27.16.04",27,16,4,26,2,17,1,306,7,0,40,18,1,1,1,0,0,0,0,2,0,0,0,3,23,0,0,214,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716004
"27.16.05",27,16,5,21,0,14,0,347,6,0,57,28,0,0,0,0,1,0,0,4,0,0,0,1,34,0,0,207,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716005
"27.16.21",27,16,21,36,0,10,0,264,8,1,47,13,1,0,1,0,1,0,2,6,0,0,0,3,20,0,1,375,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716021
"27.16.22",27,16,22,18,0,6,0,245,3,1,44,12,0,0,0,0,1,1,0,6,0,1,0,8,22,1,0,257,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716022
"27.16.23",27,16,23,20,0,20,2,197,5,0,38,22,0,0,0,0,0,0,0,7,1,0,0,6,32,4,0,306,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716023
"27.16.24",27,16,24,45,0,9,0,301,6,0,51,20,0,4,0,1,0,1,1,2,0,0,0,8,18,0,0,378,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716024
"27.16.25",27,16,25,46,1,13,1,256,4,0,24,17,0,0,1,0,0,0,1,7,0,1,0,4,27,1,0,267,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716025
"27.16.26",27,16,26,18,0,8,1,116,2,0,15,8,0,1,1,0,0,0,0,4,0,1,0,2,16,0,0,101,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716026
"27.16.27",27,16,27,34,0,4,0,223,4,0,17,22,1,0,0,0,0,1,1,2,0,1,0,0,6,0,0,170,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716027
"27.16.28",27,16,28,6,0,3,0,78,2,0,14,13,1,0,0,0,0,0,0,3,0,0,1,3,6,0,0,82,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716028
"27.16.29",27,16,29,14,0,9,0,294,4,0,77,18,0,3,3,0,0,0,0,3,0,0,0,0,31,0,0,214,"<U+10DD><U+10E5><U+10DB><U+10D8>",2716029
"27.17.01",27,17,1,31,0,17,1,219,12,1,55,23,0,1,3,0,1,0,0,12,0,1,0,4,52,0,0,400,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717001
"27.17.02",27,17,2,31,0,16,2,179,6,0,35,27,0,0,0,0,0,1,1,10,0,0,0,8,39,0,1,296,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717002
"27.17.03",27,17,3,18,0,22,0,121,5,1,46,23,0,0,2,0,3,0,2,9,0,1,0,8,19,0,0,253,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717003
"27.17.04",27,17,4,34,0,19,0,234,4,0,38,27,0,1,6,0,1,0,0,10,0,0,0,36,40,0,0,254,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717004
"27.17.05",27,17,5,47,8,33,0,211,5,0,21,19,0,0,7,0,1,0,8,15,0,0,0,11,23,1,0,212,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717005
"27.17.06",27,17,6,26,0,22,3,259,5,1,34,16,0,0,2,1,1,0,1,9,0,0,0,15,18,0,0,224,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717006
"27.17.07",27,17,7,22,0,22,0,211,6,0,26,17,0,0,3,0,1,0,0,7,0,1,0,14,44,0,0,220,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717007
"27.17.08",27,17,8,22,1,23,1,278,7,1,32,22,0,0,1,0,5,0,0,8,2,0,0,14,24,1,0,226,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717008
"27.17.09",27,17,9,35,0,16,0,247,10,1,30,27,0,2,2,0,0,1,3,7,0,0,1,25,31,1,2,248,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717009
"27.17.10",27,17,10,17,0,11,1,180,7,0,26,22,0,0,0,0,0,0,1,2,0,0,0,15,23,0,0,247,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717010
"27.17.11",27,17,11,28,1,19,0,217,4,0,32,39,0,1,4,0,1,0,5,10,0,1,0,5,32,0,0,160,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717011
"27.17.12",27,17,12,30,0,33,1,297,3,2,37,37,0,0,3,0,1,1,6,8,1,0,1,7,30,0,1,309,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717012
"27.17.13",27,17,13,34,0,22,0,321,12,0,21,34,0,1,1,0,0,1,0,17,1,0,0,13,31,0,1,174,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717013
"27.17.14",27,17,14,22,0,6,1,151,5,0,40,11,0,0,3,0,0,0,1,5,0,0,0,8,7,0,0,226,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717014
"27.17.15",27,17,15,23,0,38,0,121,2,0,37,12,0,0,1,0,0,1,0,28,0,0,0,6,12,0,0,291,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717015
"27.17.21",27,17,21,27,0,9,3,199,5,0,22,22,0,5,3,0,0,0,0,9,0,0,0,16,19,0,0,188,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717021
"27.17.22",27,17,22,16,0,1,0,112,1,0,14,1,0,0,0,0,0,0,0,8,0,0,0,14,8,0,0,120,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717022
"27.17.23",27,17,23,66,0,18,0,160,3,0,15,17,0,0,2,1,0,1,0,9,0,0,0,9,21,0,0,252,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717023
"27.17.24",27,17,24,13,0,12,1,168,3,0,27,23,0,0,0,0,0,0,0,8,0,0,0,3,20,0,0,163,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717024
"27.17.25",27,17,25,20,0,16,0,284,2,0,18,29,0,1,0,0,0,0,0,11,0,0,0,12,21,0,0,144,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717025
"27.17.35",27,17,35,24,1,11,3,213,2,0,55,22,0,0,3,0,0,0,2,9,0,0,0,11,16,0,0,314,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717035
"27.17.36",27,17,36,17,0,8,0,243,5,0,68,22,0,4,0,0,0,1,0,5,0,0,0,11,19,0,0,267,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717036
"27.17.40",27,17,40,18,0,34,0,234,5,0,42,47,0,0,0,0,1,0,6,6,0,0,0,17,28,0,0,272,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717040
"27.17.41",27,17,41,47,0,25,0,149,4,0,39,23,0,0,1,0,0,0,0,11,0,0,0,8,16,0,0,294,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717041
"27.17.42",27,17,42,55,0,17,0,246,2,1,39,29,1,1,1,0,0,2,0,6,0,0,0,21,14,0,0,408,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717042
"27.17.44",27,17,44,6,0,19,0,96,2,0,18,14,0,0,4,0,0,0,0,4,0,1,0,9,11,0,0,144,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717044
"27.17.45",27,17,45,17,0,6,1,182,4,1,12,26,0,0,0,0,0,1,0,2,0,0,0,5,23,0,0,135,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717045
"27.17.46",27,17,46,19,0,20,0,175,3,3,37,19,1,0,0,0,0,0,2,6,0,0,0,4,25,0,0,186,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717046
"27.17.47",27,17,47,8,0,10,0,181,5,0,10,31,0,1,0,0,2,0,2,2,0,0,0,28,9,0,0,131,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717047
"27.17.48",27,17,48,78,0,8,1,188,3,0,16,22,0,0,0,0,0,0,0,14,0,0,0,4,12,0,0,159,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717048
"27.17.49",27,17,49,21,0,13,0,335,3,1,30,40,0,2,1,0,0,2,0,1,0,0,1,11,15,0,0,217,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717049
"27.17.52",27,17,52,16,0,14,0,119,4,0,42,16,1,0,2,0,1,0,0,4,1,0,0,3,19,0,0,268,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717052
"27.17.53",27,17,53,30,1,11,0,216,5,0,21,42,0,2,1,1,1,0,2,1,0,0,0,3,11,0,0,215,"<U+10DD><U+10E5><U+10DB><U+10D8>",2717053
"28.17.16",28,17,16,36,0,3,2,207,11,2,24,29,0,1,1,0,0,0,0,14,0,1,0,7,10,0,0,314,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817016
"28.17.17",28,17,17,50,0,22,1,221,8,4,27,40,0,0,0,0,3,0,0,1,1,0,0,78,22,0,2,229,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817017
"28.17.18",28,17,18,30,0,10,1,218,10,0,29,48,0,0,0,0,0,0,0,3,1,0,0,51,10,0,0,147,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817018
"28.17.19",28,17,19,7,0,3,0,34,0,0,4,7,0,0,0,1,0,0,0,17,0,0,0,4,1,1,0,96,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817019
"28.17.20",28,17,20,32,0,7,0,130,6,0,27,15,0,2,0,0,0,0,0,2,1,0,0,2,10,0,0,206,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817020
"28.17.26",28,17,26,15,0,15,0,125,2,0,19,25,1,0,2,0,1,0,1,1,0,0,0,1,18,0,0,257,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817026
"28.17.27",28,17,27,4,0,7,0,25,1,0,31,108,0,2,0,0,0,0,0,4,2,0,0,0,7,0,0,167,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817027
"28.17.28",28,17,28,145,2,15,1,185,3,1,30,22,1,0,0,0,1,0,1,2,0,0,0,8,10,0,0,194,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817028
"28.17.29",28,17,29,12,0,21,1,114,3,0,24,20,0,0,0,0,0,0,0,4,0,0,0,4,10,0,0,240,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817029
"28.17.30",28,17,30,12,0,10,0,220,0,1,7,26,1,1,0,0,0,0,0,5,0,0,0,2,12,0,0,219,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817030
"28.17.31",28,17,31,0,0,8,0,8,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,44,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817031
"28.17.32",28,17,32,32,0,13,0,394,9,1,21,31,0,0,1,0,0,0,0,8,0,0,0,2,11,0,0,357,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817032
"28.17.33",28,17,33,16,0,6,0,144,2,0,2,12,0,0,1,0,0,0,0,1,0,0,0,1,9,0,0,94,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817033
"28.17.34",28,17,34,0,0,3,0,21,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,32,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817034
"28.17.37",28,17,37,6,0,9,0,135,1,0,1,21,2,0,3,1,1,1,0,70,0,1,0,3,0,0,0,225,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817037
"28.17.38",28,17,38,8,0,13,0,125,0,0,5,9,0,0,0,0,0,0,1,50,0,0,0,5,0,0,0,231,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817038
"28.17.39",28,17,39,8,0,8,1,180,1,1,3,6,1,0,3,0,0,0,0,20,0,1,6,3,0,0,0,203,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817039
"28.17.43",28,17,43,49,0,18,0,186,2,0,21,29,0,0,0,0,0,1,1,1,0,0,0,7,6,0,0,328,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817043
"28.17.50",28,17,50,15,0,16,0,223,0,0,26,42,0,0,0,0,0,0,0,2,1,0,0,0,19,0,0,258,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817050
"28.17.51",28,17,51,34,0,24,1,230,9,0,16,34,0,0,0,0,0,0,1,4,0,0,0,8,10,1,0,248,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817051
"28.17.54",28,17,54,12,0,2,0,155,0,0,0,4,1,0,1,0,0,0,1,45,1,0,0,8,1,0,0,204,"<U+10DD><U+10E5><U+10DB><U+10D8>",2817054
"28.18.01",28,18,1,48,0,14,1,300,7,0,23,52,0,0,0,0,0,0,2,2,0,0,2,2,19,1,0,409,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818001
"28.18.02",28,18,2,25,0,11,0,250,12,0,34,33,0,0,1,0,1,0,0,4,1,1,0,0,13,0,0,422,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818002
"28.18.03",28,18,3,35,0,11,0,224,2,2,25,48,0,1,0,2,2,0,0,3,0,4,0,0,10,0,0,299,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818003
"28.18.04",28,18,4,14,0,17,0,173,12,0,34,21,1,1,0,0,1,0,2,8,1,0,1,1,17,0,0,329,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818004
"28.18.05",28,18,5,58,0,15,0,32,5,0,1,3,0,1,7,0,0,0,0,1,0,0,0,2,1,0,0,445,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818005
"28.18.06",28,18,6,8,0,48,1,198,9,0,22,24,0,0,1,1,0,0,1,2,0,0,0,2,19,1,0,213,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818006
"28.18.07",28,18,7,12,1,72,0,185,3,0,32,22,0,0,0,0,0,0,0,1,0,1,0,0,19,0,0,188,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818007
"28.18.08",28,18,8,39,0,11,0,29,6,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,116,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818008
"28.18.09",28,18,9,39,0,19,3,256,10,1,15,16,0,0,0,0,0,0,1,14,0,0,0,6,16,0,0,356,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818009
"28.18.10",28,18,10,2,0,4,0,32,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,77,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818010
"28.18.11",28,18,11,23,1,30,2,404,4,4,0,12,35,1,0,0,0,0,0,3,0,1,0,16,3,0,0,236,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818011
"28.18.12",28,18,12,32,0,24,1,289,8,1,18,33,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,201,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818012
"28.18.13",28,18,13,17,0,22,1,184,0,0,5,9,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,264,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818013
"28.18.14",28,18,14,1,0,12,0,27,3,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,75,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818014
"28.18.15",28,18,15,24,0,16,0,308,1,0,9,27,0,1,0,1,0,1,0,0,0,0,1,0,13,0,0,279,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818015
"28.18.16",28,18,16,21,0,8,1,67,5,0,3,4,0,0,0,1,0,0,0,5,0,0,0,5,7,1,0,118,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818016
"28.18.17",28,18,17,25,0,4,0,93,5,0,15,18,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,423,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818017
"28.18.18",28,18,18,27,0,26,3,210,7,0,19,39,0,1,1,0,0,0,0,1,0,0,1,3,19,0,0,192,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818018
"28.18.19",28,18,19,21,0,22,1,198,5,0,21,15,1,1,0,0,0,0,1,2,1,0,0,1,19,1,0,172,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818019
"28.18.20",28,18,20,28,1,23,1,213,4,1,22,43,0,1,0,0,0,1,0,3,0,0,0,0,12,0,0,235,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818020
"28.18.21",28,18,21,16,0,26,1,104,3,1,5,12,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,118,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818021
"28.18.22",28,18,22,2,0,5,0,37,1,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,100,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818022
"28.18.23",28,18,23,78,0,15,0,40,8,0,7,3,0,0,6,0,0,0,0,1,0,0,0,3,1,0,0,404,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818023
"28.18.24",28,18,24,72,2,11,3,48,3,0,0,2,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,279,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818024
"28.18.25",28,18,25,46,0,8,0,300,5,2,18,51,0,2,0,1,1,0,0,8,0,0,0,0,13,1,0,371,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818025
"28.18.26",28,18,26,36,0,31,2,80,3,0,3,3,0,0,23,0,0,0,1,1,0,0,0,0,2,0,0,390,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818026
"28.18.27",28,18,27,9,0,19,0,152,4,0,22,21,0,0,0,0,0,0,0,0,2,0,0,1,15,0,0,169,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818027
"28.18.28",28,18,28,41,0,22,1,406,17,0,25,36,0,0,0,1,0,0,0,5,0,0,0,10,10,0,0,241,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818028
"28.18.29",28,18,29,26,0,7,1,174,5,1,15,52,0,0,1,0,1,1,0,1,0,0,0,0,7,0,0,190,"<U+10DD><U+10E5><U+10DB><U+10D8>",2818029
"29.20.01(+ #29.20.86 <U+10DB><U+10D8><U+10DB><U+10D0><U+10D2><U+10E0>. <U+10E3><U+10D1><U+10D0><U+10DC><U+10D8>)",29,20,NA,26,1,14,1,145,9,2,40,23,3,3,1,0,0,0,1,3,0,2,0,0,27,1,0,364,"<U+10DD><U+10E5><U+10DB><U+10D8>",NA
"29.20.02",29,20,2,16,0,10,0,109,8,3,37,33,0,16,0,1,0,1,0,2,2,2,0,4,1,2,0,310,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920002
"29.20.03(+ #29.20.87 <U+10DB><U+10D8><U+10DB><U+10D0><U+10D2><U+10E0>. <U+10E3><U+10D1><U+10D0><U+10DC><U+10D8>)",29,20,NA,21,1,26,0,188,11,0,30,24,0,4,0,0,0,1,0,5,1,0,0,1,27,2,0,309,"<U+10DD><U+10E5><U+10DB><U+10D8>",NA
"29.20.04",29,20,4,30,0,19,0,194,16,2,39,31,0,5,1,3,0,1,0,2,0,1,0,1,51,0,0,267,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920004
"29.20.05",29,20,5,23,0,20,0,191,19,0,51,33,0,2,0,0,3,1,4,1,1,0,0,2,39,2,1,266,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920005
"29.20.06",29,20,6,16,0,20,1,96,9,0,29,16,0,0,1,0,0,0,0,1,0,0,0,1,22,0,0,220,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920006
"29.20.07",29,20,7,19,0,25,2,225,7,0,56,26,0,1,2,0,0,1,0,0,1,0,0,4,36,2,0,333,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920007
"29.20.08",29,20,8,29,0,16,1,204,12,1,70,30,0,3,1,0,0,0,0,1,1,0,0,8,28,2,0,269,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920008
"29.20.09",29,20,9,47,0,21,2,185,8,1,43,35,0,2,0,0,0,1,0,2,0,0,0,1,32,0,1,342,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920009
"29.20.10",29,20,10,22,1,17,0,210,8,2,53,23,0,2,0,0,0,0,1,1,1,0,0,9,36,4,0,326,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920010
"29.20.11",29,20,11,23,0,26,1,191,15,1,35,14,0,1,1,0,0,0,1,2,0,1,0,2,34,0,1,267,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920011
"29.20.12",29,20,12,25,0,18,1,227,11,0,42,37,0,7,2,0,0,0,1,1,1,0,0,1,40,0,0,236,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920012
"29.20.13",29,20,13,16,0,30,0,235,12,1,18,21,0,1,0,0,0,0,0,2,0,0,0,2,14,1,0,178,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920013
"29.20.14",29,20,14,19,0,12,1,200,7,0,40,21,0,2,0,0,0,0,2,0,0,0,1,7,23,0,1,188,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920014
"29.20.15",29,20,15,14,0,15,2,225,5,0,29,32,0,1,0,0,3,1,1,1,0,0,1,4,30,0,0,240,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920015
"29.20.16",29,20,16,14,0,14,0,312,1,0,38,27,0,4,1,0,3,1,0,3,0,0,0,0,17,1,0,262,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920016
"29.20.17",29,20,17,10,1,15,2,354,2,0,38,31,0,2,0,1,0,0,0,2,0,0,1,3,18,0,0,234,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920017
"29.20.18",29,20,18,13,0,18,2,314,5,1,38,58,0,3,0,0,1,1,1,0,2,0,0,2,21,1,0,227,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920018
"29.20.19",29,20,19,32,0,12,0,207,8,0,43,39,0,1,0,0,0,0,0,0,0,0,0,5,41,1,0,319,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920019
"29.20.20",29,20,20,16,0,15,0,182,15,2,48,23,0,0,0,0,0,4,3,1,0,0,1,1,21,1,0,282,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920020
"29.20.21",29,20,21,15,1,21,2,215,6,1,49,39,0,2,1,2,0,1,2,1,0,0,0,5,32,1,0,277,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920021
"29.20.51",29,20,51,25,0,16,1,179,5,1,41,17,0,0,0,0,0,2,1,2,1,2,0,3,21,0,0,229,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920051
"29.20.52",29,20,52,10,3,17,1,152,6,0,40,24,0,0,1,27,0,0,0,1,0,5,0,6,27,0,0,274,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920052
"29.20.66",29,20,66,17,2,21,1,185,5,0,36,41,0,1,0,1,0,1,1,2,1,0,0,6,30,0,1,334,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920066
"29.20.67",29,20,67,21,0,25,1,148,8,0,43,23,0,0,0,0,0,0,0,2,0,0,0,50,45,0,0,223,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920067
"29.20.68",29,20,68,13,0,20,0,172,7,1,44,25,0,2,0,0,1,0,1,3,2,0,0,11,25,0,0,238,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920068
"29.20.69",29,20,69,18,0,31,1,171,14,0,34,15,1,2,0,0,1,0,1,1,0,0,0,7,27,1,0,274,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920069
"29.20.70",29,20,70,23,0,45,0,177,10,1,36,18,0,2,2,0,0,3,0,1,1,0,0,0,27,0,0,237,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920070
"29.20.71",29,20,71,12,0,7,0,199,8,0,30,11,0,1,1,0,0,0,2,2,1,1,0,7,11,2,0,215,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920071
"29.20.72",29,20,72,24,0,24,1,225,4,0,23,29,0,2,2,0,0,0,0,1,0,0,0,3,23,0,0,247,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920072
"29.20.73",29,20,73,20,0,23,1,184,3,0,28,37,0,3,1,1,0,1,0,0,2,1,1,1,21,1,0,264,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920073
"29.20.74",29,20,74,18,1,20,1,171,13,0,28,30,0,2,0,0,0,0,0,0,1,2,0,5,31,3,0,235,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920074
"29.20.75",29,20,75,21,0,35,1,165,10,1,73,28,0,0,0,2,0,0,2,0,0,0,0,5,31,0,0,294,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920075
"29.20.76",29,20,76,21,0,20,0,151,14,1,61,34,0,3,0,0,0,2,0,2,0,0,0,5,30,2,0,309,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920076
"29.20.77",29,20,77,10,3,42,1,129,20,0,42,23,0,6,2,0,1,0,0,0,0,0,0,17,35,2,0,323,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920077
"29.20.78",29,20,78,28,1,26,2,172,13,0,44,26,0,5,1,0,1,0,0,1,0,0,1,8,50,1,0,247,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920078
"29.20.79",29,20,79,32,0,17,0,159,6,0,66,30,1,3,1,0,0,2,0,0,1,2,0,7,35,0,0,322,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920079
"29.20.80",29,20,80,13,0,13,0,109,4,0,21,12,0,0,0,0,0,0,0,1,1,0,0,5,21,2,0,171,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920080
"29.20.81",29,20,81,29,0,18,0,137,8,2,48,28,0,4,1,2,0,0,2,2,3,0,0,1,44,2,0,318,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920081
"29.20.82",29,20,82,18,0,15,2,96,8,0,45,14,0,0,0,0,0,1,0,0,0,0,0,5,24,2,0,177,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920082
"29.20.83",29,20,83,22,1,25,1,161,10,1,43,24,1,2,0,2,1,2,0,4,2,0,0,5,28,1,0,359,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920083
"29.20.84",29,20,84,13,0,21,0,167,10,0,20,23,0,2,0,0,1,0,0,2,0,0,0,4,29,0,0,269,"<U+10DD><U+10E5><U+10DB><U+10D8>",2920084
"30.20.22",30,20,22,11,3,12,0,143,11,0,34,24,1,3,0,0,0,0,0,0,2,0,0,4,10,1,0,241,"<U+10DD><U+10E5><U+10DB><U+10D8>",3020022
"30.20.23",30,20,23,13,0,18,0,159,8,0,48,25,1,1,2,0,0,0,1,0,0,0,1,2,32,2,1,232,"<U+10DD><U+10E5><U+10DB><U+10D8>",3020023
"30.20.24",30,20,24,21,0,20,0,225,3,0,36,47,0,4,0,1,0,0,0,1,0,1,0,3,35,0,0,273,"<U+10DD><U+10E5><U+10DB><U+10D8>",3020024
"30.20.25",30,20,25,15,0,7,1,186,3,0,30,38,0,0,0,1,0,1,2,1,1,0,0,2,31,3,0,214,"<U+10DD><U+10E5><U+10DB><U+10D8>",3020025
"30.20.26",30,20,26,14,0,15,2,188,1,0,17,31,0,4,1,0,0,1,1,1,0,0,1,8,24,1,0,217,"<U+10DD><U+10E5><U+10DB><U+10D8>",3020026
"30.20.27",30,20,27,17,0,14,0,132,5,1,28,36,0,4,0,0,0,0,0,0,0,0,1,2,18,0,1,197,"<U+10DD><U+10E5><U+10DB><U+10D8>",3020027
"30.20.28",30,20,28,26,0,12,1,188,6,0,47,38,0,1,1,0,1,2,0,0,0,0,0,2,13,3,0,257,"<U+10DD><U+10E5><U+10DB><U+10D8>",3020028
"30.20.29",30,20,29,25,0,23,0,189,9,2,36,34,0,2,0,0,0,1,0,1,0,0,0,7,19,2,0,216,"<U+10DD><U+10E5><U+10DB><U+10D8>",3020029
"30.20.30",30,20,30,20,0,17,2,222,6,0,37,49,0,3,0,0,0,0,1,2,0,0,0,1,31,0,0,235,"<U+10DD><U+10E5><U+10DB><U+10D8>",3020030
